game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label,description,price,point
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,Circa Sports,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.44,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,LowVig.ag,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.56,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,LowVig.ag,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.6,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,William Hill (US),4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.53,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,William Hill (US),4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.58,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,BetOnline.ag,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.55,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,BetOnline.ag,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.6,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,BetMGM,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.53,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,BetMGM,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.55,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,PointsBet (US),4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.5,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,PointsBet (US),4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.5,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,Bovada,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.54,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,Bovada,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.6,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,FOX Bet,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.5,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,FOX Bet,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.4,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,MyBookie.ag,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.54,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,MyBookie.ag,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.49,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,SuperBook,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.56,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,SuperBook,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.6,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,WynnBET,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.51,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,WynnBET,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.6,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,BetRivers,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.54,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,BetRivers,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.6,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,SugarHouse,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.54,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,SugarHouse,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.6,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,TwinSpires,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.54,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,TwinSpires,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.55,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,Barstool Sportsbook,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.54,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,Barstool Sportsbook,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.6,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,Unibet,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Denver Nuggets,,1.54,
e1edac94b261c7eceeb6b94843e847b2,5/1/2023,False,Unibet,4/30/2023,Denver Nuggets,Phoenix Suns,h2h,Phoenix Suns,,2.55,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,DraftKings,4/30/2023,New York Knicks,Miami Heat,h2h,Miami Heat,,3.05,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,DraftKings,4/30/2023,New York Knicks,Miami Heat,h2h,New York Knicks,,1.41,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,PointsBet (US),4/30/2023,New York Knicks,Miami Heat,h2h,Miami Heat,,3.0,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,PointsBet (US),4/30/2023,New York Knicks,Miami Heat,h2h,New York Knicks,,1.4,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,FanDuel,4/30/2023,New York Knicks,Miami Heat,h2h,Miami Heat,,3.35,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,FanDuel,4/30/2023,New York Knicks,Miami Heat,h2h,New York Knicks,,1.34,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,BetMGM,4/30/2023,New York Knicks,Miami Heat,h2h,Miami Heat,,3.0,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,BetMGM,4/30/2023,New York Knicks,Miami Heat,h2h,New York Knicks,,1.4,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,William Hill (US),4/30/2023,New York Knicks,Miami Heat,h2h,Miami Heat,,3.1,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,William Hill (US),4/30/2023,New York Knicks,Miami Heat,h2h,New York Knicks,,1.38,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,LowVig.ag,4/30/2023,New York Knicks,Miami Heat,h2h,Miami Heat,,3.3,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,LowVig.ag,4/30/2023,New York Knicks,Miami Heat,h2h,New York Knicks,,1.36,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,BetOnline.ag,4/30/2023,New York Knicks,Miami Heat,h2h,Miami Heat,,3.3,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,BetOnline.ag,4/30/2023,New York Knicks,Miami Heat,h2h,New York Knicks,,1.36,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,Bovada,4/30/2023,New York Knicks,Miami Heat,h2h,Miami Heat,,3.1,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,Bovada,4/30/2023,New York Knicks,Miami Heat,h2h,New York Knicks,,1.4,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,WynnBET,4/30/2023,New York Knicks,Miami Heat,h2h,Miami Heat,,3.2,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,WynnBET,4/30/2023,New York Knicks,Miami Heat,h2h,New York Knicks,,1.36,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,Circa Sports,4/30/2023,New York Knicks,Miami Heat,h2h,Miami Heat,,3.18,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,Circa Sports,4/30/2023,New York Knicks,Miami Heat,h2h,New York Knicks,,1.38,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,FOX Bet,4/30/2023,New York Knicks,Miami Heat,h2h,Miami Heat,,3.05,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,FOX Bet,4/30/2023,New York Knicks,Miami Heat,h2h,New York Knicks,,1.33,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,MyBookie.ag,4/30/2023,New York Knicks,Miami Heat,h2h,Miami Heat,,3.01,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,MyBookie.ag,4/30/2023,New York Knicks,Miami Heat,h2h,New York Knicks,,1.39,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,SuperBook,4/30/2023,New York Knicks,Miami Heat,h2h,Miami Heat,,3.2,
cfeb4540fbdf359624f5035f360577e1,5/2/2023,False,SuperBook,4/30/2023,New York Knicks,Miami Heat,h2h,New York Knicks,,1.38,
c7fbe81ad1feafeebb4baef0fc02fcf4,5/2/2023,False,DraftKings,4/30/2023,Golden State Warriors,Los Angeles Lakers,h2h,Golden State Warriors,,1.59,
c7fbe81ad1feafeebb4baef0fc02fcf4,5/2/2023,False,DraftKings,4/30/2023,Golden State Warriors,Los Angeles Lakers,h2h,Los Angeles Lakers,,2.45,
